id,data_inversa,dia_semana,horario,uf,br,km,municipio,causa_acidente,tipo_acidente,classificacao_acidente,fase_dia,sentido_via,condicao_metereologica,tipo_pista,tracado_via,uso_solo,pessoas,mortos,feridos_leves,feridos_graves,feridos,ilesos,ignorados,veiculos,latitude,longitude,regional,delegacia,uop
743493,03/01/2026,sábado,22:50:00,ES,101.0,"62,3",SAO MATEUS,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Curva,Não,3.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,"-18,69339419","-39,86390082",SPRF-ES,DEL04-ES,UOP02-DEL04-ES
743500,03/01/2026,sábado,23:50:00,SC,470.0,162,TROMBUDO CENTRAL,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Curva;Aclive,Não,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-27,28630416","-49,79167907",SPRF-SC,DEL04/SC,UOP02-DEL04-SC
743504,03/01/2026,sábado,21:50:00,PR,373.0,183,PONTA GROSSA,Ausência de reação do condutor,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,3.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,"-25,041566","-50,268258",SPRF-PR,DEL03/PR,UOP01-DEL03-PR
743514,03/01/2026,sábado,20:30:00,MA,402.0,137,SANTO AMARO DO MARANHAO,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Simples,Reta,Não,5.0,0.0,2.0,2.0,4.0,0.0,0.0,2.0,"-2,47553","-43,15136",SPRF-MA,DEL01-MA,UOP01-DEL01-MA
743529,04/01/2026,domingo,04:53:00,MS,158.0,"82,8",PARANAIBA,Acostamento em desnível,Saída de leito carroçável,Com Vítimas Feridas,Amanhecer,Decrescente,Céu Claro,Simples,Em Obras,Não,4.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,"-19,581767","-51,231085",SPRF-MS,DEL08/MS,UOP01-DEL08-MS
743538,04/01/2026,domingo,06:30:00,GO,414.0,"439,3",ANAPOLIS,Pedestre andava na pista,Atropelamento de Pedestre,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta;Aclive,Sim,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,"-16,27050001","-48,9399451",SPRF-GO,DEL02/GO,UOP01-DEL02-GO
743541,04/01/2026,domingo,06:40:00,PR,277.0,"670,9",MEDIANEIRA,Condutor Dormindo,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Sol,Dupla,Aclive;Reta,Sim,4.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,"-25,27656028","-54,07206774",SPRF-PR,DEL05/PR,UOP02-DEL05-PR
743550,04/01/2026,domingo,06:18:00,MT,163.0,"100,1",RONDONOPOLIS,Demais falhas mecânicas ou elétricas,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,2.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,"-16,65374","-54,68521",SPRF-MT,DEL02/MT,UOP03-DEL02-MT
743551,04/01/2026,domingo,02:45:00,BA,242.0,601,IBOTIRAMA,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,7.0,0.0,5.0,0.0,5.0,1.0,0.0,4.0,"-12,152582","-43,18363",SPRF-BA,DEL06/BA,UOP03-DEL06-BA
743554,04/01/2026,domingo,07:50:00,MG,381.0,432,SANTA LUZIA,Velocidade Incompatível,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,7.0,0.0,0.0,4.0,4.0,2.0,0.0,3.0,"-19,8180864","-43,8337536",SPRF-MG,DEL01/MG,UOP01-DEL01-MG
743571,04/01/2026,domingo,10:30:00,MG,40.0,587,ITABIRITO,Ausência de reação do condutor,Colisão frontal,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,6.0,0.0,4.0,0.0,4.0,1.0,0.0,3.0,"-20,33110631","-43,92608643",SPRF-MG,DEL01/MG,UOP02-DEL01-MG
743577,04/01/2026,domingo,10:40:00,BA,242.0,"846,5",BARREIRAS,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,"-12,11767","-45,21393",SPRF-BA,DEL10/BA,UOP01-DEL10-BA
743579,04/01/2026,domingo,11:15:00,DF,60.0,"4,7",BRASILIA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,3.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,"-15,895513","-48,103552",SPRF-DF,DEL03-DF,UOP01-DEL03-DF
743590,04/01/2026,domingo,09:50:00,MT,163.0,1026,TERRA NOVA DO NORTE,Reação tardia ou ineficiente do condutor,Tombamento,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Simples,Aclive,Não,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,"-10,5705","-55,0919",SPRF-MT,DEL06/MT,UOP03-DEL06-MT
743591,04/01/2026,domingo,12:00:00,AL,316.0,130,MINADOR DO NEGRAO,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Aclive,Não,3.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,"-9,391076","-36,840271",SPRF-AL,DEL03-AL,UOP01-DEL03-AL
743592,04/01/2026,domingo,12:10:00,ES,262.0,"127,4",CONCEICAO DO CASTELO,Ultrapassagem Indevida,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-20,29374747","-41,23751448",SPRF-ES,DEL01-ES,UOP02-DEL01-ES
743608,03/01/2026,sábado,23:00:00,GO,60.0,378,RIO VERDE,Reação tardia ou ineficiente do condutor,Eventos atípicos,Sem Vítimas,Plena Noite,Decrescente,Ignorado,Dupla,Curva,Sim,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"-17,771557","-50,885127",SPRF-GO,DEL04/GO,UOP02-DEL04-GO
743612,04/01/2026,domingo,14:30:00,GO,153.0,"629,7",MORRINHOS,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta;Aclive,Não,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-17,786287","-49,190898",SPRF-GO,DEL03/GO,UOP01-DEL03-GO
743629,04/01/2026,domingo,15:56:00,BA,242.0,"885,4",BARREIRAS,Conversão proibida,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,5.0,0.0,2.0,0.0,2.0,2.0,0.0,3.0,"-12,06613895","-45,57806969",SPRF-BA,DEL10/BA,UOP01-DEL10-BA
743637,04/01/2026,domingo,12:00:00,RR,174.0,230,RORAINOPOLIS,Demais falhas na via,Tombamento,Sem Vítimas,Pleno dia,Crescente,Sol,Simples,Reta,Não,2.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,"1,0976617","-60,38937",SPRF-RR,DEL01-RR,UOP02-DEL01-RR
743638,03/01/2026,sábado,19:15:00,RJ,101.0,542,PARATY,Ausência de reação do condutor,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Dupla,Reta,Sim,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,"-23,04509","-44,592073",SPRF-RJ,DEL03/RJ,UOP04-DEL03-RJ
743639,04/01/2026,domingo,15:50:00,PE,101.0,"0,1",GOIANA,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Curva,Não,4.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,"-7,5023694","-34,9861019",SPRF-PE,DEL01/PE,UOP02-DEL01-PE
743661,04/01/2026,domingo,16:50:00,MS,163.0,"400,3",NOVA ALVORADA DO SUL,Reação tardia ou ineficiente do condutor,Colisão frontal,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Simples,Reta,Não,14.0,1.0,8.0,3.0,11.0,1.0,0.0,7.0,"-21,1627504","-54,4755384",SPRF-MS,DEL02/MS,UOP01-DEL02-MS
743670,04/01/2026,domingo,18:00:00,PI,316.0,392,ALEGRETE DO PIAUI,Condutor Dormindo,Colisão lateral sentido oposto,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Simples,Reta,Não,17.0,0.0,2.0,0.0,2.0,15.0,0.0,2.0,"-7,23079833","-40,87156985",SPRF-PI,DEL04-PI,UOP03-DEL04-PI
743687,04/01/2026,domingo,19:05:00,CE,20.0,"305,8",CANINDE,Transitar na contramão,Colisão lateral sentido oposto,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Aclive;Curva,Não,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,"-4,368357","-39,303013",SPRF-CE,DEL02/CE,UOP01-DEL02-CE
743696,04/01/2026,domingo,20:00:00,SP,116.0,"145,3",SAO JOSE DOS CAMPOS,Reação tardia ou ineficiente do condutor,Colisão lateral mesmo sentido,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Reta,Não,6.0,0.0,5.0,0.0,5.0,1.0,0.0,2.0,"-23,18917618","-45,85933685",SPRF-SP,DEL02/SP,UOP01-DEL02-SP
743697,04/01/2026,domingo,16:15:00,SC,282.0,324,CAMPOS NOVOS,Velocidade Incompatível,Tombamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Simples,Interseção de Vias,Não,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,"-27,37475716","-51,06646411",SPRF-SC,DEL07/SC,UOP06-DEL07-SC
743707,04/01/2026,domingo,20:00:00,RJ,101.0,276,TANGUA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Chuva,Dupla,Reta,Não,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,"-22,73862294","-42,74111275",SPRF-RJ,DEL02/RJ,UOP03-DEL02-RJ
743715,04/01/2026,domingo,08:00:00,MG,381.0,"378,9",SAO GONCALO DO RIO ABAIXO,Chuva,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Decrescente,Chuva,Simples,Curva,Não,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,"-19,82781715","-43,38257328",SPRF-MG,DEL01/MG,UOP01-DEL01-MG
743731,04/01/2026,domingo,23:50:00,MG,262.0,"153,4",SAO DOMINGOS DO PRATA,Velocidade Incompatível,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Decrescente,Garoa/Chuvisco,Simples,Curva;Ponte;Declive,Não,4.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,"-19,98845527","-42,79127419",SPRF-MG,DEL03/MG,UOP03-DEL03-MG
743734,04/01/2026,domingo,23:39:00,TO,10.0,"417,7",PORTO NACIONAL,Objeto estático sobre o leito carroçável,Colisão traseira,Com Vítimas Feridas,Amanhecer,Decrescente,Garoa/Chuvisco,Simples,Reta,Não,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-10,6073","-48,37481",SPRF-TO,DEL01-TO,UOP03-DEL01-TO
743745,05/01/2026,segunda-feira,03:50:00,PR,116.0,"4,5",CAMPINA GRANDE DO SUL,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Dupla,Aclive;Reta,Não,23.0,6.0,15.0,0.0,15.0,0.0,0.0,3.0,"-25,078343","-48,595828",SPRF-PR,DEL01/PR,UOP02-DEL01-PR
743746,05/01/2026,segunda-feira,05:05:00,BA,116.0,"356,7",SERRINHA,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-11,650698","-38,991611",SPRF-BA,DEL02/BA,UOP01-DEL02-BA
743755,04/01/2026,domingo,22:40:00,MA,316.0,367,BACABAL,Trafegar com motocicleta (ou similar) entre as faixas,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Céu Claro,Simples,Reta;Declive,Sim,3.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,"-4,220567","-44,736793",SPRF-MA,DEL03-MA,UOP01-DEL03-MA
743757,05/01/2026,segunda-feira,07:10:00,MG,381.0,358,SAO GONCALO DO RIO ABAIXO,Pista Escorregadia,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Simples,Curva;Declive,Não,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,"-19,860911","-43,226601",SPRF-MG,DEL03/MG,UOP01-DEL03-MG
743759,05/01/2026,segunda-feira,07:50:00,PE,101.0,48,ABREU E LIMA,Reação tardia ou ineficiente do condutor,Engavetamento,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Múltipla,Reta,Sim,5.0,0.0,1.0,0.0,1.0,3.0,0.0,4.0,"-7,89224","-34,903628",SPRF-PE,DEL01/PE,UOP02-DEL01-PE
743766,05/01/2026,segunda-feira,06:20:00,RO,364.0,39,VILHENA,Ultrapassagem Indevida,Colisão frontal,Com Vítimas Feridas,Amanhecer,Decrescente,Nevoeiro/Neblina,Simples,Reta,Não,6.0,0.0,3.0,1.0,4.0,1.0,0.0,3.0,"-12,64201331","-60,32661438",SPRF-RO,DEL04-RO,UOP01-DEL04-RO
743769,05/01/2026,segunda-feira,07:30:00,SE,101.0,124,ITAPORANGA DAJUDA,Ausência de reação do condutor,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Declive;Reta,Não,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,"-11,04572995","-37,36492507",SPRF-SE,DEL02-SE,UOP01-DEL02-SE
743770,05/01/2026,segunda-feira,09:05:00,PR,469.0,12,FOZ DO IGUACU,Ultrapassagem Indevida,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Sim,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,"-25,594219","-54,511982",SPRF-PR,DEL05/PR,UOP04-DEL05-PR
743772,05/01/2026,segunda-feira,07:15:00,PR,376.0,492,PONTA GROSSA,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta;Declive,Sim,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-25,15124","-50,142226",SPRF-PR,DEL03/PR,UOP03-DEL03-PR
743776,05/01/2026,segunda-feira,08:53:00,MS,163.0,626,SAO GABRIEL DO OESTE,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta;Interseção de Vias,Não,7.0,0.0,1.0,1.0,2.0,4.0,0.0,3.0,"-19,16621814","-54,75828409",SPRF-MS,DEL06/MS,UOP02-DEL06-MS
743786,05/01/2026,segunda-feira,06:45:00,MA,316.0,"394,4",BACABAL,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Amanhecer,Crescente,Nublado,Simples,Reta,Não,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-4,182062","-44,50389",SPRF-MA,DEL03-MA,UOP01-DEL03-MA
743794,05/01/2026,segunda-feira,10:35:00,PA,316.0,27,BENEVIDES,Velocidade Incompatível,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Nublado,Dupla,Reta,Não,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-1,32795196","-48,23430732",SPRF-PA,DEL01/PA,UOP01-DEL01-PA
743799,05/01/2026,segunda-feira,11:14:00,BA,116.0,"648,4",JEQUIE,Manobra de mudança de faixa,Colisão lateral sentido oposto,Com Vítimas Fatais,Pleno dia,Crescente,Sol,Simples,Reta,Não,13.0,1.0,3.0,0.0,3.0,7.0,0.0,6.0,"-13,64738","-40,094078",SPRF-BA,DEL03/BA,UOP01-DEL03-BA
743803,05/01/2026,segunda-feira,09:30:00,PE,232.0,387,SERRA TALHADA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Não,6.0,0.0,5.0,0.0,5.0,0.0,0.0,2.0,"-8,0313304","-38,11422992",SPRF-PE,DEL04/PE,UOP01-DEL04-PE
743805,05/01/2026,segunda-feira,11:40:00,MG,381.0,"487,4",BETIM,Avarias e/ou desgaste excessivo no pneu,Colisão com objeto,Com Vítimas Feridas,Pleno dia,Crescente,Chuva,Múltipla,Declive;Curva,Sim,4.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,"-19,9575751","-44,1202628",SPRF-MG,DEL01/MG,UOP03-DEL01-MG
743814,05/01/2026,segunda-feira,12:10:00,PR,116.0,"121,4",CURITIBA,Avarias e/ou desgaste excessivo no pneu,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Aclive,Sim,6.0,0.0,3.0,0.0,3.0,3.0,0.0,2.0,"-25,5987667","-49,3169778",SPRF-PR,DEL01/PR,UOP03-DEL01-PR
743819,05/01/2026,segunda-feira,12:30:00,PR,277.0,"637,7",CEU AZUL,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Interseção de Vias,Sim,7.0,0.0,5.0,0.0,5.0,1.0,0.0,3.0,"-25,143404","-53,834554",SPRF-PR,DEL05/PR,UOP02-DEL05-PR
743822,05/01/2026,segunda-feira,11:00:00,RJ,101.0,306,SAO GONCALO,Condutor deixou de manter distância do veículo da frente,Engavetamento,Com Vítimas Feridas,Pleno dia,Decrescente,Nublado,Dupla,Reta,Sim,5.0,0.0,1.0,0.0,1.0,4.0,0.0,5.0,"-22,78931778","-43,00593853",SPRF-RJ,DEL02/RJ,UOP02-DEL02-RJ
743823,05/01/2026,segunda-feira,12:40:00,RN,101.0,"100,7",PARNAMIRIM,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Fatais,Pleno dia,Crescente,Céu Claro,Dupla,Curva;Aclive,Sim,3.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,"-5,886043","-35,230399",SPRF-RN,DEL01-RN,UOP01-DEL01-RN
743828,05/01/2026,segunda-feira,11:55:00,MG,262.0,"375,4",JUATUBA,Velocidade Incompatível,Saída de leito carroçável,Com Vítimas Fatais,Pleno dia,Decrescente,Chuva,Dupla,Curva;Declive,Não,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,"-19,93679","-44,43255",SPRF-MG,DEL01/MG,UOP03-DEL01-MG
743838,05/01/2026,segunda-feira,12:58:00,SP,153.0,"304,4",CAMPOS NOVOS PAULISTA,Transitar na contramão,Colisão frontal,Com Vítimas Fatais,Pleno dia,Decrescente,Céu Claro,Simples,Declive;Reta,Não,3.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,"-22,62256763","-49,88951683",SPRF-SP,DEL07/SP,UOP03-DEL07-SP
743839,05/01/2026,segunda-feira,14:40:00,SC,101.0,45,JOINVILLE,Acessar a via sem observar a presença dos outros veículos,Colisão traseira,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Interseção de Vias,Não,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,"-26,34217688","-48,85855615",SPRF-SC,DEL03/SC,UOP01-DEL03-SC
743842,05/01/2026,segunda-feira,14:50:00,AL,101.0,"197,4",SAO SEBASTIAO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Curva,Sim,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,"-9,9330776","-36,521105",SPRF-AL,DEL02-AL,UOP02-DEL02-AL
743849,05/01/2026,segunda-feira,14:30:00,MT,70.0,380,CAMPO VERDE,Acessar a via sem observar a presença dos outros veículos,Colisão transversal,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Reta,Sim,3.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,"-15,55612","-55,170752",SPRF-MT,DEL05/MT,UOP02-DEL05-MT
743850,04/01/2026,domingo,11:40:00,MT,364.0,169,PEDRA PRETA,Ultrapassagem Indevida,Saída de leito carroçável,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,3.0,0.0,1.0,0.0,1.0,1.0,0.0,6.0,"-16,6283938","-54,44432501",SPRF-MT,DEL02/MT,UOP01-DEL02-MT
743880,05/01/2026,segunda-feira,16:05:00,BA,324.0,527,FEIRA DE SANTANA,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Dupla,Reta,Sim,9.0,0.0,4.0,0.0,4.0,5.0,0.0,5.0,"-12,317377","-38,876397",SPRF-BA,DEL11/BA,UOP02-DEL11-BA
743890,05/01/2026,segunda-feira,17:55:00,SC,101.0,"234,8",PALHOCA,Ausência de reação do condutor,Incêndio,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Não,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,"-27,81063861","-48,63529142",SPRF-SC,DEL01/SC,UOP02-DEL01-SC
743892,05/01/2026,segunda-feira,18:15:00,PR,476.0,150,ARAUCARIA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Anoitecer,Decrescente,Céu Claro,Dupla,Aclive;Curva,Não,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-25,557925","-49,36629",SPRF-PR,DEL01/PR,UOP06-DEL01-PR
743900,05/01/2026,segunda-feira,18:20:00,RS,116.0,400,CAMAQUA,Desvio temporário,Colisão lateral mesmo sentido,Sem Vítimas,Pleno dia,Decrescente,Sol,Dupla,Desvio Temporário,Sim,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,"-30,8751523","-51,81211218",SPRF-RS,DEL02/RS,UOP02-DEL02-RS
743902,05/01/2026,segunda-feira,18:05:00,RS,153.0,"50,7",ERECHIM,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Rotatória,Sim,5.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,"-27,65645211","-52,27643458",SPRF-RS,DEL08/RS,UOP04-DEL08-RS
743909,05/01/2026,segunda-feira,14:00:00,BA,367.0,22,PORTO SEGURO,Transitar na contramão,Colisão frontal,Com Vítimas Feridas,Pleno dia,Crescente,Sol,Simples,Curva,Sim,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,"-16,435159","-39,072008",SPRF-BA,DEL09/BA,UOP03-DEL09-BA
743915,05/01/2026,segunda-feira,19:20:00,GO,40.0,4,VALPARAISO DE GOIAS,Ultrapassagem Indevida,Colisão traseira,Sem Vítimas,Plena Noite,Crescente,Vento,Dupla,Reta,Sim,5.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,"-16,0887329","-47,98519135",SPRF-DF,DEL01-DF,UOP01-DEL01-DF
743919,05/01/2026,segunda-feira,19:25:00,MG,381.0,"401,5",NOVA UNIAO,Reação tardia ou ineficiente do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Chuva,Dupla,Reta,Sim,3.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,"-19,75160861","-43,54124792",SPRF-MG,DEL01/MG,UOP01-DEL01-MG
743922,05/01/2026,segunda-feira,19:40:00,MS,163.0,742,COXIM,Condutor Dormindo,Colisão com objeto,Com Vítimas Feridas,Plena Noite,Crescente,Nublado,Simples,Declive;Ponte;Reta,Não,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,"-18,423","-54,691",SPRF-MS,DEL06/MS,UOP01-DEL06-MS
743930,05/01/2026,segunda-feira,21:35:00,TO,153.0,290,PRESIDENTE KENNEDY,Ingestão de álcool pelo condutor,Colisão frontal,Com Vítimas Fatais,Plena Noite,Crescente,Nublado,Simples,Reta,Não,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,"-8,44291","-48,48424",SPRF-TO,DEL02-TO,UOP02-DEL02-TO
743932,05/01/2026,segunda-feira,21:40:00,MG,40.0,"512,6",RIBEIRAO DAS NEVES,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Decrescente,Céu Claro,Dupla,Declive;Reta,Não,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,"-19,79570968","-44,10936624",SPRF-MG,DEL01/MG,UOP02-DEL01-MG
743940,05/01/2026,segunda-feira,17:35:00,PR,277.0,"486,4",NOVA LARANJEIRAS,Demais falhas mecânicas ou elétricas,Tombamento,Sem Vítimas,Pleno dia,Decrescente,Céu Claro,Simples,Curva,Não,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,"-25,2657255","-52,62448758",SPRF-PR,DEL04/PR,UOP02-DEL04-PR
743947,06/01/2026,terça-feira,01:20:00,SP,116.0,"58,8",GUARATINGUETA,Ausência de reação do condutor,Colisão traseira,Com Vítimas Feridas,Plena Noite,Crescente,Céu Claro,Múltipla,Reta;Aclive,Sim,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,"-22,784277","-45,151886",SPRF-SP,DEL08/SP,UOP01-DEL08-SP
743953,05/01/2026,segunda-feira,17:40:00,PA,222.0,118,RONDON DO PARA,Ultrapassagem Indevida,Colisão lateral sentido oposto,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Simples,Reta,Não,4.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,"-4,82813","-48,174342",SPRF-PA,DEL02/PA,UOP02-DEL02-PA
743961,06/01/2026,terça-feira,04:00:00,PI,316.0,279,DOM EXPEDITO LOPES,Deficiência do Sistema de Iluminação/Sinalização,Colisão com objeto,Com Vítimas Fatais,Plena Noite,Decrescente,Céu Claro,Simples,Declive;Reta,Não,2.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,"-6,954627","-41,692513",SPRF-PI,DEL04-PI,UOP01-DEL04-PI
743966,06/01/2026,terça-feira,07:05:00,RS,470.0,179,VERANOPOLIS,Condutor deixou de manter distância do veículo da frente,Colisão traseira,Com Vítimas Feridas,Pleno dia,Crescente,Céu Claro,Simples,Aclive,Sim,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-28,92474574","-51,53920261",SPRF-RS,DEL06/RS,UOP02-DEL06-RS
743967,05/01/2026,segunda-feira,22:30:00,BA,116.0,"898,8",CANDIDO SALES,Condutor Dormindo,Saída de leito carroçável,Com Vítimas Feridas,Plena Noite,Decrescente,Nublado,Simples,Declive;Reta,Não,3.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,"-15,425713","-41,217954",SPRF-BA,DEL08/BA,UOP03-DEL08-BA
743970,06/01/2026,terça-feira,07:35:00,PE,232.0,"8,5",RECIFE,Manobra de mudança de faixa,Colisão lateral mesmo sentido,Com Vítimas Feridas,Pleno dia,Decrescente,Céu Claro,Dupla,Reta,Sim,3.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,"-8,077","-34,974",SPRF-PE,DEL01/PE,UOP01-DEL01-PE
